% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=649140, Tue Nov 18 17:35:01 2025
1 12 -0.054743830692542336 -0.008288651626547799 0.006838961726293131 0.04161876422885194 0.9294099106220931 0.9690580950119663 0.9822850328970629 0.988307522479615 0.9933886471607942 0.9950307131602351 0.9976922059871607 1.000437508207709 1.0020653190882438 1.0051126782836328 1.0103842723914753 1.0176039153063812 1.0183768436535698 1.032153027503785 1.0531401319603448
2 24 -0.054743830692542336 -0.008288651626547799 0.006838961726293131 0.04161876422885194 0.9294099106220931 0.9690580950119663 0.9822850328970629 0.988307522479615 0.9933886471607942 0.9950307131602351 0.9976922059871607 1.000437508207709 1.0020653190882438 1.0051126782836328 1.0103842723914753 1.0176039153063812 1.0183768436535698 1.032153027503785 1.0531401319603448
3 36 -0.054743830692542336 -0.008288651626547799 0.006838961726293131 0.04161876422885194 0.9294099106220931 0.9690580950119663 0.9822850328970629 0.988307522479615 0.9933886471607942 0.9950307131602351 0.9976922059871607 1.000437508207709 1.0020653190882438 1.0051126782836328 1.0103842723914753 1.0176039153063812 1.0183768436535698 1.032153027503785 1.0531401319603448
4 48 -0.054743830692542336 -0.008288651626547799 0.006838961726293131 0.04161876422885194 0.9294099106220931 0.9690580950119663 0.9822850328970629 0.988307522479615 0.9933886471607942 0.9950307131602351 0.9976922059871607 1.000437508207709 1.0020653190882438 1.0051126782836328 1.0103842723914753 1.0176039153063812 1.0183768436535698 1.032153027503785 1.0531401319603448
5 60 -0.054743830692542336 -0.008288651626547799 0.006838961726293131 0.04161876422885194 0.9294099106220931 0.9690580950119663 0.9822850328970629 0.988307522479615 0.9933886471607942 0.9950307131602351 0.9976922059871607 1.000437508207709 1.0020653190882438 1.0051126782836328 1.0103842723914753 1.0176039153063812 1.0183768436535698 1.032153027503785 1.0531401319603448
6 72 -0.054743830692542336 -0.008288651626547799 0.006838961726293131 0.04161876422885194 0.9294099106220931 0.9690580950119663 0.9822850328970629 0.988307522479615 0.9933886471607942 0.9950307131602351 0.9976922059871607 1.000437508207709 1.0020653190882438 1.0051126782836328 1.0103842723914753 1.0176039153063812 1.0183768436535698 1.032153027503785 1.0531401319603448
7 84 -0.054743830692542336 -0.008288651626547799 0.006838961726293131 0.04161876422885194 0.9294099106220931 0.9690580950119663 0.9822850328970629 0.988307522479615 0.9933886471607942 0.9950307131602351 0.9976922059871607 1.000437508207709 1.0020653190882438 1.0051126782836328 1.0103842723914753 1.0176039153063812 1.0183768436535698 1.032153027503785 1.0531401319603448
8 96 -0.054743830692542336 -0.008288651626547799 0.006838961726293131 0.04161876422885194 0.9294099106220931 0.9690580950119663 0.9822850328970629 0.988307522479615 0.9933886471607942 0.9950307131602351 0.9976922059871607 1.000437508207709 1.0020653190882438 1.0051126782836328 1.0103842723914753 1.0176039153063812 1.0183768436535698 1.032153027503785 1.0531401319603448
9 108 -0.054743830692542336 -0.008288651626547799 0.006838961726293131 0.04161876422885194 0.9294099106220931 0.9690580950119663 0.9822850328970629 0.988307522479615 0.9933886471607942 0.9950307131602351 0.9976922059871607 1.000437508207709 1.0020653190882438 1.0051126782836328 1.0103842723914753 1.0176039153063812 1.0183768436535698 1.032153027503785 1.0531401319603448
10 120 -0.054743830692542336 -0.008288651626547799 0.006838961726293131 0.04161876422885194 0.9294099106220931 0.9690580950119663 0.9822850328970629 0.988307522479615 0.9933886471607942 0.9950307131602351 0.9976922059871607 1.000437508207709 1.0020653190882438 1.0051126782836328 1.0103842723914753 1.0176039153063812 1.0183768436535698 1.032153027503785 1.0531401319603448
