% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, 25%tile, current best feasible f-value, further/more values", seed=649140, Tue Nov 18 17:35:01 2025, <python>{}</python>
48 576 0.745243753999224 3.719314932465229 7656.101341930885 8.9111001234183896e+03 inf inf nan inf nan   
49 588 0.7234709803593767 3.7559559412790526 7656.101341930885 8.8234738953375272e+03 21031.896961100836 inf inf 9476.684586159969 nan   
50 600 0.7220126042235088 3.7925484491487507 7656.101341930885 9.4609722945014710e+03 inf inf inf 13538.011361768833 nan   
51 612 0.743063433479731 3.817126425727811 7656.101341930885 9.6861828456445055e+03 inf inf inf 22399.110494125976 nan   
52 624 0.7231082075089031 3.883913257822848 7656.101341930885 9.2210476643643924e+03 inf inf inf 19019.208215469822 nan   
53 636 0.7348072308084888 4.003401173776046 7656.101341930885 9.5958425355475520e+03 inf inf inf 45355.327181125955 nan   
54 648 0.7060351462327821 4.010246107738368 7656.101341930885 9.6254861308916297e+03 inf inf nan inf nan   
55 660 0.6829536397162427 4.103010172692952 7656.101341930885 9.4086697466061487e+03 inf inf nan inf nan   
56 672 0.7160630642377293 4.221627780410637 7656.101341930885 9.4082697179291899e+03 12411.494620938147 inf inf 9603.483683189586 nan   
57 684 0.7565189623009941 4.305325307487168 7656.101341930885 9.2742212348505400e+03 inf inf inf 9506.80799091607 nan   
58 696 0.8373000878317972 4.345906285402293 7656.101341930885 9.3680504257112789e+03 inf inf inf 9919.437606378491 nan   
59 708 0.9133347430951847 4.4197408310005635 7656.101341930885 9.3273219606006842e+03 inf inf inf 9734.054734623242 nan   
60 720 0.9310888772954756 4.443686717177842 7656.101341930885 9.1191538626379279e+03 9967.449579452374 inf inf 9723.515515447527 nan   
61 732 0.9853751344471907 4.48242394787321 7656.101341930885 9.1518754802378626e+03 inf inf inf 9417.78317335253 nan   
62 744 0.9694715366991352 4.776990762939483 7656.101341930885 7.9420926727758679e+03 inf inf inf 9359.377488331447 nan   
63 756 0.9326393261889151 4.914180830747559 7656.101341930885 9.4440899907088842e+03 inf inf nan inf nan   
64 768 0.8603403556653612 4.862547980778243 7656.101341930885 9.1732844634373541e+03 inf inf inf 9956.24195791769 nan   
65 780 0.7967090076989862 4.938868963549701 7656.101341930885 8.8039613334930273e+03 inf inf inf 9533.636412673179 nan   
66 792 0.7743322422515307 5.145296706151678 7656.101341930885 9.3650348477397274e+03 inf inf nan inf nan   
67 804 0.771389999497375 5.19475415519578 7656.101341930885 9.1741222662257205e+03 10346.67984273894 inf inf 9496.995107942574 nan   
68 816 0.7396148858916662 5.216807525593146 7656.101341930885 9.4168215667657296e+03 inf inf nan inf nan   
69 828 0.7073281433317532 5.3262496425045285 7656.101341930885 8.1769629591893181e+03 inf inf nan inf nan   
70 840 0.7188690113523502 5.467133668042541 7656.101341930885 8.4376942857149425e+03 9663.60133215258 inf inf 8934.32734059359 nan   
71 852 0.7312571963702793 5.559606253131014 7656.101341930885 8.4024372025768425e+03 inf inf inf 9100.338000262878 nan   
72 864 0.7507949729497833 5.647911786762283 7656.101341930885 7.9393196447422006e+03 inf inf inf 8236.760765893463 nan   
73 876 0.7863203471547875 5.74850998878368 7656.101341930885 7.9716614527535930e+03 inf inf inf 9421.48723628846 nan   
74 888 0.8349789901842513 5.773135731575012 7656.101341930885 9.5966481474094344e+03 inf inf nan inf nan   
75 900 0.8761741281636147 5.883590892412841 7656.101341930885 8.0674235329768981e+03 inf inf inf 9590.55465702354 nan   
76 912 0.8986316333569948 5.757999338656604 7656.101341930885 8.7930152378564344e+03 inf inf nan inf nan   
77 924 0.8654909682569826 5.811925453053046 7656.101341930885 7.8118216679788411e+03 inf inf inf 22254.762640532528 nan   
78 936 0.799341060662416 5.780230295719941 7280.484980085339 7.2804849800853390e+03 52063.734863657824 inf inf 8125.504080067305 nan   
79 948 0.7696501405122289 5.835608501535305 7280.484980085339 8.6667703125185944e+03 inf inf inf 9454.594939185965 nan   
80 960 0.8008703251352158 5.937019100475665 7280.484980085339 8.0661369739407319e+03 10406.53420660775 inf inf 9006.16288503038 nan   
81 972 0.8289038853731382 6.070145202658044 7280.484980085339 8.3693732210923154e+03 inf inf inf 9456.728252665389 nan   
82 984 0.8935195300254937 6.150001591005338 7280.484980085339 9.1666371475295673e+03 inf inf inf 12156.092471335385 nan   
83 996 0.9000452645846411 6.402464734821134 7280.484980085339 8.6431519475820187e+03 inf inf inf 9467.48497570892 nan   
84 1008 0.8842718732683363 6.555452168925349 7280.484980085339 9.0415960718064762e+03 44656.911479851995 inf inf 9996.959859599629 nan   
85 1020 0.851006996571493 6.79720834223215 7280.484980085339 8.9431723361916593e+03 inf inf inf 9571.796886945851 nan   
86 1032 0.8294157600830565 7.099059609397946 7280.484980085339 8.0439566016236995e+03 inf inf inf 9840.242929505399 nan   
87 1044 0.8232357798706498 7.120690600809773 7280.484980085339 9.2331915562642971e+03 inf inf inf 9967.770477586213 nan   
88 1056 0.8259511186553814 7.216410679085272 7280.484980085339 9.1591127256758828e+03 9728.433140415742 inf inf 9322.448253486495 nan   
89 1068 0.8229140234982865 7.337891466806343 7280.484980085339 9.1690417466161744e+03 9768.476559623157 inf inf 9555.021440967465 nan   
90 1080 0.8062864334443629 7.3997137070143415 7280.484980085339 9.0689909333934029e+03 9437.287688214983 inf inf 9183.339595904496 nan   
91 1092 0.7488146306052941 7.55937383215959 7280.484980085339 9.0638161043138280e+03 inf inf inf 9117.594051128894 nan   
92 1104 0.730747365524922 7.711235020103082 7280.484980085339 9.0871767602515683e+03 14334.719332398785 inf inf 9553.657393037574 nan   
93 1116 0.7574002090638263 7.90258182791502 7280.484980085339 8.6582710725930756e+03 9867.718579383698 inf inf 9130.144112806296 nan   
94 1128 0.727113041140768 8.146880902110217 7280.484980085339 8.7112991345690716e+03 9626.348022855398 inf inf 9435.067235651693 nan   
95 1140 0.6971543253894376 8.283592930576429 7280.484980085339 8.4168895634821129e+03 9439.654741108749 inf inf 9102.937698334368 nan   
96 1152 0.6560742073338344 8.409807711418756 7280.484980085339 8.5174269879190033e+03 9337.766206357484 inf inf 9120.347323972006 nan   
97 1164 0.6397671601902489 8.545693234206935 7280.484980085339 8.2702946428752475e+03 inf inf inf 8935.064137658312 nan   
98 1176 0.5989092779941038 8.994630004543467 7280.484980085339 8.4323533616392451e+03 9628.819503263005 inf inf 9108.985187468144 nan   
99 1188 0.5963028041625136 9.41480885001349 7280.484980085339 8.4907692291036074e+03 inf inf inf 9069.4134237535 nan   
100 1200 0.6053341045744302 9.751926198385336 7280.484980085339 7.7681943339481832e+03 9154.899489263746 inf 495.086481420336 8943.928219121633 nan   
101 1212 0.5984749768886027 10.08640279361724 7280.484980085339 8.8719021864641381e+03 9854.74651946489 inf 11634.702495511017 8995.408056304273 nan   
102 1224 0.5893972073539425 10.598591666870883 7280.484980085339 8.1927742603473362e+03 9412.666334735679 inf inf 9100.622289666579 nan   
103 1236 0.5777203696990825 10.9507816472684 7280.484980085339 7.8927616382585920e+03 8972.703182941907 inf 6491.233319539337 8465.190482532867 nan   
104 1248 0.5644604603687566 11.150929787280191 7280.484980085339 7.6649516087425955e+03 9826.430597256658 inf inf 8440.925718482129 nan   
105 1260 0.5575637848555375 11.295524506731685 7280.484980085339 8.3255460636470834e+03 18615.848159734942 inf inf 9697.273686960876 nan   
106 1272 0.5172753035623352 11.428389066889316 7280.484980085339 8.1439857408422067e+03 11431.834329736257 33162.12800561042 10294.777311339776 8609.520965791335 nan   
107 1284 0.48023580328458987 11.351724504819229 7280.484980085339 7.7187419067737446e+03 12163.175442885942 inf inf 8419.219596884115 nan   
108 1296 0.47100529175176875 11.403155842171557 7280.484980085339 7.6161650811001409e+03 8785.578841619395 inf inf 8121.506052353753 nan   
109 1308 0.4622798749472341 11.743964289440344 7280.484980085339 7.4506193704171110e+03 8730.934558237399 22888.163737100804 2830.7374807709766 8042.507408452906 nan   
110 1320 0.45704539000342065 11.732196491018541 7280.484980085339 7.3380031196499185e+03 11456.467699323865 22692.658726814352 7726.086776741757 8619.413890047068 nan   
111 1332 0.4759042964072042 11.523462426926784 7280.484980085339 7.7476229910115781e+03 9067.37234916493 13761.61592334486 1191.774256854953 8396.236699063707 nan   
112 1344 0.5258329440203965 11.657776806473334 7280.484980085339 7.8308013272280750e+03 9671.569792483038 20755.998931808368 3156.8351396789076 8250.453058750205 nan   
113 1356 0.5412924859080833 12.13357295871492 7280.484980085339 7.8432963384906261e+03 8676.758494495507 10223.557378691512 805.7466624050212 8276.807072338604 nan   
114 1368 0.5627462652232562 12.340449394349898 7280.484980085339 7.9402088541721823e+03 9458.263617535275 65349.46173475638 6426.964452462058 8540.907820189508 nan   
115 1380 0.5832652414307938 12.703145082789488 7280.484980085339 7.9594630158722121e+03 8454.699237999816 inf 2357.33324953541 8266.98118840965 nan   
116 1392 0.6203202790223297 13.166013535625162 7280.484980085339 7.9267792451868490e+03 8443.633541943642 inf 981.9762555866491 8118.896216610212 nan   
117 1404 0.6483616715999028 13.97139843049898 7280.484980085339 8.3119327180770470e+03 9310.890796207235 inf 9047.72099948986 8643.447541844436 nan   
118 1416 0.6814965122847462 14.629554326743316 7280.484980085339 8.0071596995815789e+03 9491.103976771741 inf inf 8944.576839261064 nan   
119 1428 0.7221181395193331 15.757429875377706 7280.484980085339 7.5514616089912161e+03 9035.183267905328 15441.04624766881 950.9539084218704 8618.737195823078 nan   
120 1440 0.7694696907498136 16.301906825056555 7280.484980085339 8.3316641922791641e+03 8936.476636423246 inf 826.8142015301655 8715.62325091326 nan   
121 1452 0.7850328265382345 17.049068555330535 7280.484980085339 7.6529529695236579e+03 8672.287938840756 15399.442751524097 1227.3621963393798 8130.644825162699 nan   
122 1464 0.7636099054362379 17.830652233394957 7280.484980085339 7.6057154698503909e+03 8649.96179686078 20298.633528257316 1079.8836343221537 8189.680303030038 nan   
123 1476 0.7232684475582226 18.1391077724611 7280.484980085339 7.6930640376893489e+03 9535.505185641094 inf inf 8505.008610891284 nan   
124 1488 0.6489669746443562 18.436388684242708 7280.484980085339 7.6151692394359306e+03 9056.705269918171 9438.32385247466 455.1993295304346 8661.648364435308 nan   
125 1500 0.6451736147397334 18.788558122525707 7280.484980085339 7.7416604194950323e+03 8783.03079153708 18900.20897673004 3567.4782600491726 8143.0765077498745 nan   
126 1512 0.6235942422416827 18.521942073927733 7280.484980085339 7.4928944188138521e+03 8349.40120715316 26542.83125251897 675.2395266855183 7912.721863512606 nan   
127 1524 0.603387584231754 18.353737509404183 7280.484980085339 7.7939716612044376e+03 8312.985439690457 9501.302700157144 824.7682983549857 8155.236737872005 nan   
128 1536 0.5733135733225572 18.928705280020058 7280.484980085339 7.5122867178244169e+03 8991.255387715508 inf 5576.33975402442 8043.778161787551 nan   
129 1548 0.5372833790429945 19.04703395184822 7280.484980085339 7.5310319577664823e+03 8640.115003288503 36170.51973956762 6517.843357221955 8198.850374468744 nan   
130 1560 0.5303321225539328 19.303860774080263 7280.484980085339 7.6928005235990522e+03 8162.354358184234 17512.89270002772 4447.836192758061 7870.254252631603 nan   
131 1572 0.4948516881364991 19.121571584616856 7280.484980085339 7.5139625788923031e+03 8228.137850072435 43426.82221433551 751.7354289401437 8009.393847399127 nan   
132 1584 0.4622694807802776 19.337036668784446 7280.484980085339 7.5239125501995850e+03 8243.331088851002 11862.157089709448 852.4297843405329 7827.686926751474 nan   
133 1596 0.44111466262090177 19.45432159544812 7280.484980085339 7.4023502172738872e+03 8658.608260016468 18096.598061268578 2643.4357205011675 7760.387762959197 nan   
134 1608 0.4319498602568228 19.78787355103757 7280.484980085339 7.4930437118866021e+03 8004.187219483867 17977.87900407227 507.87621378712265 7773.678047314 nan   
135 1620 0.417052020096059 19.91603270464627 7280.484980085339 7.4656515921819901e+03 8580.437401991196 22040.8684860741 9538.524375948997 7707.80121902022 nan   
136 1632 0.42964281705258106 20.11709205715603 7280.484980085339 7.5759028002861587e+03 7911.286543822234 19181.764536366314 3304.574681442433 7690.32120701175 nan   
137 1644 0.43059386840168756 20.551412734361723 7280.484980085339 7.6331211524438932e+03 7791.7327269842335 inf 555.3733615488909 7743.995467234403 nan   
138 1656 0.43758786416246315 20.555197006934712 7280.484980085339 7.3949407423996381e+03 7822.128891360037 inf 1079.2734667777331 7520.086849077445 nan   
139 1668 0.4534173817176136 20.47614070619423 7280.484980085339 7.3418929893362210e+03 8308.273363847999 13864.64230180728 1331.2787196225863 7434.858997880429 nan   
140 1680 0.43901248525772196 20.97728446046106 7280.484980085339 7.3288467812845565e+03 7798.032938086527 22669.552353450897 4550.456405433991 7481.308087532673 nan   
141 1692 0.43658735093711337 21.29717362010276 7280.484980085339 7.3780254341248392e+03 7892.881342214567 inf 750.6388904529122 7565.978714170149 nan   
142 1704 0.42881635195574147 22.424656233253483 7280.484980085339 7.4154267421475088e+03 7996.581625335643 8413.680876014909 394.45397223096643 7810.205455952032 nan   
143 1716 0.42635990097417215 22.624402940399857 7280.484980085339 7.3333208456620196e+03 8100.8682589606815 inf 758.0216625481935 7569.505255093338 nan   
144 1728 0.3998946924525645 23.305132213761894 7280.484980085339 7.3994974802612242e+03 8039.148555774984 17742.304648513873 642.9079145205123 7845.927766750707 nan   
145 1740 0.39770457192639536 23.883823753308885 7280.484980085339 7.3719032821511573e+03 7889.137115877166 15693.20139832052 5779.654832232958 7412.298292040217 nan   
146 1752 0.4251217523061193 24.15716760890701 7280.484980085339 7.3188115601807731e+03 7858.066222127881 8375.421734807931 476.8610459634483 7479.358083102203 nan   
147 1764 0.4082303091823319 24.187994309249664 7224.917052227567 7.2249170522275672e+03 8167.023652842439 27467.91327838404 7793.34053325352 7689.166234767115 nan   
148 1776 0.3819132537595973 24.234605536524153 7224.917052227567 7.3555028277229976e+03 7871.957863746874 20134.960874708482 2281.5821053218024 7422.634983442851 nan   
149 1788 0.34297483062569445 24.32574335220245 7224.917052227567 7.3094660285093187e+03 7874.57876694307 18469.95660147684 5162.439409038971 7557.556835290232 nan   
150 1800 0.31745424517493154 24.112290548826152 7224.917052227567 7.4127100430083483e+03 7900.705757089213 13346.07148231557 2405.388711176339 7508.662730154118 nan   
151 1812 0.29947538202159607 24.71261983080899 7224.917052227567 7.2932090119229324e+03 7775.3862232144265 8367.05184528708 417.60305454662284 7466.316887083384 nan   
152 1824 0.2792401931138683 25.08538972972273 7224.917052227567 7.2853087980109149e+03 7533.569120365645 16074.41211864926 3194.236361376894 7378.926746017813 nan   
153 1836 0.259453945283697 25.499359801636725 7224.917052227567 7.2733487138756773e+03 7474.8531903208495 7841.405740866272 303.7907660358933 7307.300546127527 nan   
154 1848 0.2424193133220253 25.991029644423666 7224.917052227567 7.2889962528644228e+03 7429.86410376703 7959.666867167062 217.1411910155448 7317.1523899370195 nan   
155 1860 0.22951151387334326 26.436072553027167 7224.917052227567 7.2792492900194502e+03 7582.6134864865535 9758.311734540563 379.1372527285157 7312.748365333569 nan   
156 1872 0.20882652348934302 27.152338610753297 7224.917052227567 7.2788857505666319e+03 7371.711992641276 9721.95009591474 173.67336882908057 7296.539532563381 nan   
157 1884 0.20215933343834633 27.48185054200241 7224.917052227567 7.2641236086838826e+03 7376.136559017737 7501.959194382813 120.80180222953732 7295.143737730322 nan   
158 1896 0.20132031574566353 27.368164348917777 7224.917052227567 7.2719139299157287e+03 7386.236309279195 8283.150259697846 466.7035740476076 7292.3248415976905 nan   
159 1908 0.2086557578565677 27.311252896114393 7224.917052227567 7.2553950010251456e+03 7323.414431189503 7928.773499162411 187.8126181443131 7302.480550858467 nan   
160 1920 0.20240911392096264 27.4788243540666 7224.917052227567 7.2544351585850090e+03 7366.018766527344 7551.723384470909 163.491707287807 7278.533094877119 nan   
161 1932 0.20020949733648144 27.638459915810547 7224.917052227567 7.2484333479915740e+03 7313.38409804428 7490.290760447846 75.1588629781836 7276.108136709245 nan   
162 1944 0.18858624646212616 28.615830577618954 7224.917052227567 7.2573125357799481e+03 7316.588810419614 7711.521713879637 93.24637161194369 7263.030160399081 nan   
163 1956 0.18691869657543403 29.006196702731202 7224.917052227567 7.2409649801895612e+03 7281.506942670837 7698.71558268237 126.14004305144954 7266.695458462287 nan   
164 1968 0.18331770156739688 30.138135329410677 7224.917052227567 7.2386267343206191e+03 7322.7885651080605 11549.543971570554 150.75297643579688 7265.91036790107 nan   
165 1980 0.18016037081959432 30.696345740419694 7224.917052227567 7.2418428009758190e+03 7333.061576860467 7753.509844917297 104.80548142901716 7279.242013710187 nan   
166 1992 0.17614834958025602 31.218057587238523 7224.917052227567 7.2271022563505558e+03 7324.241009849792 7425.09911831021 57.04146422913618 7293.439819488396 nan   
167 2004 0.17261129133555442 32.089243438041834 7224.917052227567 7.2345493830501837e+03 7326.342270921439 7781.120719171208 147.5178427541514 7255.458622214198 nan   
168 2016 0.17473211943997133 32.365628975361254 7224.917052227567 7.2353786561005736e+03 7274.237393881276 7386.95746096781 48.72887984110912 7254.524807722875 nan   
169 2028 0.18348752893341255 32.26536968091543 7210.3119749766 7.2103119749766001e+03 7263.206780354914 7527.30618890462 69.57071106663079 7232.297317547155 nan   
170 2040 0.19010497193240958 33.24026427201476 7205.176158032567 7.2051761580325674e+03 7255.135081041188 7433.0879737558425 85.99462325540571 7221.7331967182 nan   
171 2052 0.2014029179771405 33.16199793258439 7196.337470708656 7.1963374707086559e+03 7264.378684513128 7353.838395336143 57.67742720032129 7235.078091166338 nan   
172 2064 0.21076873340540303 33.417316769236095 7196.337470708656 7.2090431864674702e+03 7328.744581388789 7533.6101143322185 152.81102190823367 7244.549804790806 nan   
173 2076 0.2307831850799151 34.31696915234948 7196.337470708656 7.2114375640025573e+03 7258.002840065183 7443.713808011542 85.82920262857442 7232.013533308109 nan   
174 2088 0.2493721623844527 35.40220504022306 7196.337470708656 7.1982000923008545e+03 7247.14075460086 7287.951417946868 36.49942522341007 7220.83815360154 nan   
175 2100 0.2637572398163877 35.9279520093868 7136.842064364192 7.1368420643641921e+03 7275.248040807908 7487.169306817128 144.5316416425876 7199.700188652665 nan   
176 2112 0.2969017142297847 36.67972916713334 7131.606089970528 7.1316060899705280e+03 7211.700927306219 7460.436385251106 73.56176501491154 7171.049678382354 nan   
177 2124 0.3329253209533341 36.77304690237175 7097.228606343086 7.0972286063430856e+03 7201.158265144308 8245.6721539001 228.96955898687156 7140.8444177061465 nan   
178 2136 0.3778070989677924 37.87521138802966 7043.264870875624 7.0432648708756242e+03 7153.961965464065 7642.3480878828905 255.7288978092356 7103.145816816881 nan   
179 2148 0.3934906043952292 37.485051212649154 7043.264870875624 7.0579487188393459e+03 7289.438488248555 7707.951299709716 111.8452959569895 7226.365051317356 nan   
180 2160 0.40153047703020694 38.21021743014249 7043.264870875624 7.1007349883022016e+03 7278.9816350479605 7636.0446501894085 251.21076755198374 7221.876791197094 nan   
181 2172 0.38887751900279677 37.57927317460681 7023.507871562819 7.0235078715628188e+03 7280.903519969048 7721.341862543228 221.31444132879733 7180.696350297688 nan   
182 2184 0.38248336493492907 37.61596380911664 7023.507871562819 7.0768451399163287e+03 7255.791242333574 7668.672758711371 150.61902312326765 7189.1895167583 nan   
183 2196 0.39362061055135694 38.14110302065006 6904.8328549012385 6.9048328549012385e+03 7115.510462392069 7498.435075290586 238.24574833838778 7008.113410409225 nan   
184 2208 0.42597490492528994 37.673754260004 6635.560972371953 6.6355609723719526e+03 7065.596243748959 7510.409546405045 374.5134463948807 6859.092291760815 nan   
185 2220 0.4362274632682076 37.91579285507802 6635.560972371953 6.6776569783233854e+03 6916.154884913174 7195.946298388221 159.30381355935424 6783.614489418547 nan   
186 2232 0.43413909099349657 37.144026599093756 6635.560972371953 6.6730214749383258e+03 7133.151939059859 19944.32514583951 1793.926473200061 6782.382245918894 nan   
187 2244 0.431732440124933 37.01032602175802 6384.119050586015 6.3841190505860150e+03 7041.268873666858 19074.4260486141 489.10221398307203 6868.240784237741 nan   
188 2256 0.423715888484979 36.86546581013588 6384.119050586015 6.4584127680532165e+03 7057.96750111789 15123.727965053678 1037.0277731740807 6702.779819835283 nan   
189 2268 0.41859999332777575 36.86103952782377 6384.119050586015 6.4390737688002209e+03 7008.172586342357 7199.819214190514 458.42101721166546 6656.780219626504 nan   
190 2280 0.40936653138688595 38.18993042608021 6384.119050586015 6.5388203160332205e+03 7064.809312490085 9987.110051872673 718.1338598781658 6691.117342709227 nan   
191 2292 0.4018010775591919 38.865286678382716 6384.119050586015 6.4938667560323274e+03 6724.226738170715 6951.7059880246225 194.37079637743955 6599.564681995573 nan   
192 2304 0.3980321746246705 38.970509866101814 6384.119050586015 6.3923777618526074e+03 6538.413792616173 13427.207994930488 350.481456998421 6449.193427870585 nan   
193 2316 0.41144805776252164 39.205818536410874 6277.397289185212 6.2773972891852118e+03 6769.924178907739 21420.549326764547 304.17570103611797 6575.232024410956 nan   
194 2328 0.40685566012522995 39.52875947935888 6277.397289185212 6.3868371742115469e+03 6574.645645273242 13863.115346180704 293.55308011809757 6487.912197810272 nan   
195 2340 0.420893837071521 39.350760236844984 6277.397289185212 6.4473084488010873e+03 6658.856697046836 11774.173736043957 370.4588920787801 6529.47119354315 nan   
196 2352 0.43157717764225384 40.16007549158235 6254.714696351026 6.2547146963510259e+03 6594.222939590127 9721.505858021888 812.3603639376597 6445.583557451948 nan   
197 2364 0.44071361362351474 40.36973904473776 6254.714696351026 6.2979245963107451e+03 6812.271540743914 16235.007909587051 1227.2928432872486 6440.915135434647 nan   
198 2376 0.42670068373986053 40.93227034108648 6254.714696351026 6.4317911744182020e+03 7115.9188642653335 14871.50971604844 1449.3240120849678 6941.26400660585 nan   
199 2388 0.4252754688659601 42.018932989995356 6254.714696351026 6.3465202955522163e+03 6602.3515312703275 7103.267416539254 454.34854820595865 6401.549599689239 nan   
200 2400 0.4477451835899821 42.79976258247704 6254.714696351026 6.3671896105672849e+03 6930.145988105089 19874.772079004557 1462.256899370279 6535.402583776547 nan   
201 2412 0.4651360632308219 43.319582482773136 6254.714696351026 6.2621502957503635e+03 6538.924905438234 13400.433772392038 1940.392549696321 6369.666735516822 nan   
202 2424 0.4819287978905253 43.5287109079106 6254.714696351026 6.3447599458833893e+03 8270.866067137322 15917.022498233087 6471.625454123479 6607.5361792970925 nan   
