% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=649140, Tue Nov 18 17:35:01 2025
1 12 -0.0416792994686244 -0.006907152974440427 0.007740646823597117 0.05664962237225235 0.9467468588195412 0.9672636057779597 0.9798500989944419 0.9812077476476684 0.9882235880485107 0.9939371734971603 0.9967818587936705 0.9987498047303616 1.0015345580719246 1.0041383345216002 1.0053308114838448 1.0108121849201614 1.016569371412676 1.0301988353964482 1.0728955790238346
2 24 -0.04430418255366482 -0.008962298698658494 0.014210392241817436 0.06295527719698406 0.9467468588195412 0.9672636057779597 0.9798500989944419 0.9812077476476684 0.9882235880485107 0.9939371734971603 0.9967818587936705 0.9987498047303616 1.0015345580719246 1.0041383345216002 1.0053308114838448 1.0108121849201614 1.016569371412676 1.0301988353964482 1.0728955790238346
3 36 -0.0549951057827219 -0.012034952801372008 0.022623357359258814 0.07045886877320277 0.9467468588195412 0.9672636057779597 0.9798500989944419 0.9812077476476684 0.9882235880485107 0.9939371734971603 0.9967818587936705 0.9987498047303616 1.0015345580719246 1.0041383345216002 1.0053308114838448 1.0108121849201614 1.016569371412676 1.0301988353964482 1.0728955790238346
4 48 -0.060006055193920646 -0.018013785838362276 0.0280034728752535 0.07560937991393099 0.9467468588195412 0.9672636057779597 0.9798500989944419 0.9812077476476684 0.9882235880485107 0.9939371734971603 0.9967818587936705 0.9987498047303616 1.0015345580719246 1.0041383345216002 1.0053308114838448 1.0108121849201614 1.016569371412676 1.0301988353964482 1.0728955790238346
5 60 -0.07459495489467635 -0.022334222931708104 0.02747418332585163 0.09810269622218727 0.9467468588195412 0.9672636057779597 0.9798500989944419 0.9812077476476684 0.9882235880485107 0.9939371734971603 0.9967818587936705 0.9987498047303616 1.0015345580719246 1.0041383345216002 1.0053308114838448 1.0108121849201614 1.016569371412676 1.0301988353964482 1.0728955790238346
6 72 -0.09613950648768906 -0.028376998782378524 0.03224898899853695 0.10325518380160242 0.9467468588195412 0.9672636057779597 0.9798500989944419 0.9812077476476684 0.9882235880485107 0.9939371734971603 0.9967818587936705 0.9987498047303616 1.0015345580719246 1.0041383345216002 1.0053308114838448 1.0108121849201614 1.016569371412676 1.0301988353964482 1.0728955790238346
7 84 -0.10714358576465619 -0.03424982827639328 0.03301275155850979 0.13674175708829295 0.9467468588195412 0.9672636057779597 0.9798500989944419 0.9812077476476684 0.9882235880485107 0.9939371734971603 0.9967818587936705 0.9987498047303616 1.0015345580719246 1.0041383345216002 1.0053308114838448 1.0108121849201614 1.016569371412676 1.0301988353964482 1.0728955790238346
8 96 -0.12952121076692175 -0.029231446532501044 0.04576010636252428 0.20022911507105534 0.9467468588195412 0.9672636057779597 0.9798500989944419 0.9812077476476684 0.9882235880485107 0.9939371734971603 0.9967818587936705 0.9987498047303616 1.0015345580719246 1.0041383345216002 1.0053308114838448 1.0108121849201614 1.016569371412676 1.0301988353964482 1.0728955790238346
9 108 -0.16759030734943997 -0.047009967635459574 0.04028495096858603 0.2868592116712122 0.9467468588195412 0.9672636057779597 0.9798500989944419 0.9812077476476684 0.9882235880485107 0.9939371734971603 0.9967818587936705 0.9987498047303616 1.0015345580719246 1.0041383345216002 1.0053308114838448 1.0108121849201614 1.016569371412676 1.0301988353964482 1.0728955790238346
10 120 -0.2074524357577727 -0.045709407952541366 0.03967282023865022 0.3398866622545064 0.9467468588195412 0.9672636057779597 0.9798500989944419 0.9812077476476684 0.9882235880485107 0.9939371734971603 0.9967818587936705 0.9987498047303616 1.0015345580719246 1.0041383345216002 1.0053308114838448 1.0108121849201614 1.016569371412676 1.0301988353964482 1.0728955790238346
11 132 -0.22438080989371 -0.05192968716689114 0.03472576548411326 0.37091716370463335 0.9467468588195412 0.9672636057779597 0.9798500989944419 0.9812077476476684 0.9882235880485107 0.9939371734971603 0.9967818587936705 0.9987498047303616 1.0015345580719246 1.0041383345216002 1.0053308114838448 1.0108121849201614 1.016569371412676 1.0301988353964482 1.0728955790238346
